energy_eV,sigma_m2
5.97969021e+02,4.08991400e-26
6.10919152e+02,3.83871600e-26
6.24149741e+02,3.60287700e-26
6.37666864e+02,3.38146600e-26
6.51476725e+02,3.17360300e-26
6.65585664e+02,2.97846500e-26
6.80000158e+02,2.79527700e-26
6.94726826e+02,2.62331200e-26
7.09772426e+02,2.46188500e-26
7.25143867e+02,2.31035300e-26
7.40848205e+02,2.16811500e-26
7.56892650e+02,2.03460100e-26
7.73284567e+02,1.90928000e-26
7.90031481e+02,1.79165200e-26
8.07141081e+02,1.68124600e-26
8.24621221e+02,1.57762000e-26
8.42479926e+02,1.48036200e-26
8.60725395e+02,1.38908000e-26
8.79366003e+02,1.30340900e-26
8.98410308e+02,1.22300600e-26
9.17867053e+02,1.14754800e-26
9.37745169e+02,1.07673200e-26
9.58053784e+02,1.01027300e-26
9.78802219e+02,9.47905500e-27
1.00000000e+03,8.89377500e-27
