energy_eV,sigma_m2
1.46941045e+02,3.10506600e-24
1.50178377e+02,2.92369500e-24
1.53487032e+02,2.75262000e-24
1.56868582e+02,2.59128000e-24
1.60324633e+02,2.43914400e-24
1.63856825e+02,2.29570600e-24
1.67466838e+02,2.16048800e-24
1.71156384e+02,2.03303600e-24
1.74927216e+02,1.91291900e-24
1.78781126e+02,1.79973100e-24
1.82719943e+02,1.69308400e-24
1.86745537e+02,1.59261400e-24
1.90859822e+02,1.49797400e-24
1.95064751e+02,1.40883600e-24
1.99362321e+02,1.32489000e-24
2.03754572e+02,1.24584300e-24
2.08243592e+02,1.17141700e-24
2.12831511e+02,1.10135000e-24
2.17520509e+02,1.03539300e-24
2.22312813e+02,9.73311600e-25
2.27210699e+02,9.14884400e-25
2.32216492e+02,8.59901700e-25
2.37332570e+02,8.08165500e-25
2.42561363e+02,7.59488700e-25
2.47905355e+02,7.13694700e-25
2.53367082e+02,6.70616700e-25
2.58949140e+02,6.30097400e-25
2.64654179e+02,5.91988100e-25
2.70484908e+02,5.56148600e-25
2.76444097e+02,5.22446500e-25
2.82534576e+02,4.90756900e-25
2.88759238e+02,4.60962200e-25
2.95121038e+02,4.32951200e-25
3.01622998e+02,4.06619200e-25
3.08268206e+02,3.81867400e-25
3.15059818e+02,3.58602800e-25
3.22001059e+02,3.36737500e-25
3.29095226e+02,3.16188900e-25
3.36345689e+02,2.96879000e-25
3.43755890e+02,2.78734400e-25
3.51329349e+02,2.61685900e-25
3.59069662e+02,2.45668400e-25
3.66980507e+02,2.30620400e-25
3.75065639e+02,2.16484200e-25
3.83328899e+02,2.03205300e-25
3.91774211e+02,1.90732500e-25
4.00405585e+02,1.79017600e-25
4.09227122e+02,1.68015100e-25
4.18243011e+02,1.57682200e-25
4.27457533e+02,1.47978900e-25
4.36875065e+02,1.38867100e-25
4.46500079e+02,1.30311300e-25
4.56337147e+02,1.22278000e-25
4.66390940e+02,1.14735700e-25
4.76666234e+02,1.07654600e-25
4.87167907e+02,1.01007000e-25
4.97900949e+02,9.47665300e-26
5.08870455e+02,8.89085800e-26
5.20081636e+02,8.34099500e-26
5.31539816e+02,7.82488100e-26
5.43250437e+02,7.34046800e-26
5.55219061e+02,6.88582700e-26
5.67451371e+02,6.45914600e-26
5.79953178e+02,6.05872200e-26
5.92730418e+02,5.68295400e-26
6.05789160e+02,5.33033800e-26
6.19135606e+02,4.99946000e-26
6.32776094e+02,4.68899100e-26
6.46717103e+02,4.39768400e-26
6.60965252e+02,4.12436500e-26
6.75527310e+02,3.86793400e-26
6.90410192e+02,3.62735300e-26
7.05620967e+02,3.40165200e-26
7.21166857e+02,3.18991800e-26
7.37055247e+02,2.99129100e-26
7.53293682e+02,2.80496700e-26
7.69889874e+02,2.63018900e-26
7.86851705e+02,2.46624700e-26
8.04187231e+02,2.31247200e-26
8.21904685e+02,2.16824000e-26
8.40012480e+02,2.03296100e-26
8.58519218e+02,1.90608300e-26
8.77433686e+02,1.78708800e-26
8.96764869e+02,1.67548900e-26
9.16521947e+02,1.57082900e-26
9.36714304e+02,1.47267900e-26
9.57351528e+02,1.38063600e-26
9.78443421e+02,1.29432300e-26
1.00000000e+03,1.21338400e-26
