energy_eV,sigma_m2
3.96323000e+01,8.15395700e-23
4.05307880e+01,7.60740900e-23
4.14496450e+01,7.09700800e-23
4.23893330e+01,6.62046200e-23
4.33503240e+01,6.17560800e-23
4.43331020e+01,5.76040700e-23
4.53381600e+01,5.37293700e-23
4.63660030e+01,5.01139400e-23
4.74171480e+01,4.67407900e-23
4.84921230e+01,4.35940200e-23
4.95914680e+01,4.06586600e-23
5.07157360e+01,3.79207400e-23
5.18654920e+01,3.53671200e-23
5.30413140e+01,3.29855300e-23
5.42437920e+01,3.07644800e-23
5.54735310e+01,2.86932300e-23
5.67311490e+01,2.67617300e-23
5.80172780e+01,2.49605900e-23
5.93325640e+01,2.32810500e-23
6.06776680e+01,2.17149200e-23
6.20532670e+01,2.02545400e-23
6.34600520e+01,1.88927900e-23
6.48987290e+01,1.76229900e-23
6.63700220e+01,1.64389400e-23
6.78746700e+01,1.53348300e-23
6.94134290e+01,1.43052500e-23
7.09870730e+01,1.33451700e-23
7.25963920e+01,1.24498700e-23
7.42421950e+01,1.16149600e-23
7.59253100e+01,1.08363600e-23
7.76465820e+01,1.01102600e-23
7.94068760e+01,9.43308800e-24
8.12070770e+01,8.80154200e-24
8.30480900e+01,8.21252900e-24
8.49308400e+01,7.66317000e-24
8.68562720e+01,7.15078000e-24
8.88253560e+01,6.67285600e-24
9.08390800e+01,6.22706800e-24
9.28984560e+01,5.81124100e-24
9.50045190e+01,5.42334800e-24
9.71583280e+01,5.06150300e-24
9.93609650e+01,4.72394500e-24
1.01613537e+02,4.40903300e-24
1.03917177e+02,4.11523900e-24
1.06273041e+02,3.84113700e-24
1.08682314e+02,3.58539900e-24
1.11146207e+02,3.34678600e-24
1.13665957e+02,3.12414500e-24
1.16242832e+02,2.91639900e-24
1.18878127e+02,2.72254600e-24
1.21573164e+02,2.54165000e-24
1.24329300e+02,2.37284000e-24
1.27147920e+02,2.21530400e-24
1.30030439e+02,2.06828300e-24
1.32978306e+02,1.93107100e-24
1.35993004e+02,1.80301000e-24
1.39076046e+02,1.68348500e-24
1.42228983e+02,1.57192500e-24
1.45453398e+02,1.46779500e-24
1.48750914e+02,1.37059700e-24
1.52123185e+02,1.27986800e-24
1.55571908e+02,1.19517400e-24
1.59098816e+02,1.11611000e-24
1.62705681e+02,1.04230200e-24
1.66394316e+02,9.73397400e-25
1.70166574e+02,9.09068600e-25
1.74024351e+02,8.49010100e-25
1.77969587e+02,7.92936900e-25
1.82004264e+02,7.40583200e-25
1.86130409e+02,6.91700900e-25
1.90350096e+02,6.46058600e-25
1.94665446e+02,6.03440500e-25
1.99078627e+02,5.63645100e-25
2.03591858e+02,5.26484600e-25
2.08207407e+02,4.91783600e-25
2.12927593e+02,4.59378600e-25
2.17754788e+02,4.29116900e-25
2.22691419e+02,4.00856100e-25
2.27739966e+02,3.74463300e-25
2.32902966e+02,3.49814400e-25
2.38183015e+02,3.26793700e-25
2.43582766e+02,3.05293200e-25
2.49104932e+02,2.85212100e-25
2.54752289e+02,2.66456200e-25
2.60527675e+02,2.48937700e-25
2.66433993e+02,2.32574700e-25
2.72474210e+02,2.17290600e-25
2.78651363e+02,2.03014000e-25
2.84968555e+02,1.89678300e-25
2.91428962e+02,1.77221200e-25
2.98035830e+02,1.65584500e-25
3.04792480e+02,1.54714200e-25
3.11702307e+02,1.44559400e-25
3.18768783e+02,1.35073000e-25
3.25995461e+02,1.26210700e-25
3.33385973e+02,1.17931500e-25
3.40944031e+02,1.10196800e-25
3.48673435e+02,1.02970600e-25
3.56578070e+02,9.62194800e-26
3.64661907e+02,8.99120500e-26
3.72929009e+02,8.40190800e-26
3.81383532e+02,7.85132300e-26
3.90029724e+02,7.33690200e-26
3.98871930e+02,6.85626100e-26
4.07914594e+02,6.40717600e-26
4.17162260e+02,5.98756900e-26
4.26619577e+02,5.59550000e-26
4.36291297e+02,5.22915700e-26
4.46182280e+02,4.88684700e-26
4.56297498e+02,4.56698900e-26
4.66642034e+02,4.26810800e-26
4.77221087e+02,3.98882400e-26
4.88039973e+02,3.72784900e-26
4.99104130e+02,3.48397900e-26
5.10419117e+02,3.25609200e-26
5.21990623e+02,3.04313600e-26
5.33824461e+02,2.84413200e-26
5.45926579e+02,2.65816400e-26
5.58303060e+02,2.48437500e-26
5.70960122e+02,2.32196700e-26
5.83904128e+02,2.17019300e-26
5.97141583e+02,2.02835400e-26
6.10679138e+02,1.89580000e-26
6.24523597e+02,1.77192000e-26
6.38681919e+02,1.65614800e-26
6.53161218e+02,1.54795000e-26
6.67968772e+02,1.44683100e-26
6.83112022e+02,1.35232600e-26
6.98598578e+02,1.26400200e-26
7.14436224e+02,1.18145500e-26
7.30632918e+02,1.10430500e-26
7.47196801e+02,1.03219900e-26
7.64136198e+02,9.64807500e-27
7.81459620e+02,9.01821000e-27
7.99175775e+02,8.42951200e-27
8.17293565e+02,7.87928800e-27
8.35822097e+02,7.36501900e-27
8.54770682e+02,6.88435200e-27
8.74148842e+02,6.43508900e-27
8.93966316e+02,6.01517400e-27
9.14233065e+02,5.62268900e-27
9.34959273e+02,5.25583900e-27
9.56155356e+02,4.91294700e-27
9.77831967e+02,4.59244700e-27
1.00000000e+03,4.29287500e-27
