energy_eV,sigma_m2
2.05767539e+02,2.11682200e-25
2.10211057e+02,1.99109000e-25
2.14750531e+02,1.87271300e-25
2.19388035e+02,1.76126800e-25
2.24125684e+02,1.65636000e-25
2.28965643e+02,1.55761100e-25
2.33910119e+02,1.46466800e-25
2.38961371e+02,1.37719600e-25
2.44121704e+02,1.29487900e-25
2.49393473e+02,1.21741900e-25
2.54779086e+02,1.14453300e-25
2.60280999e+02,1.07595800e-25
2.65901726e+02,1.01144100e-25
2.71643832e+02,9.50748000e-26
2.77509937e+02,8.93654800e-26
2.83502720e+02,8.39951500e-26
2.89624916e+02,7.89440100e-26
2.95879320e+02,7.41933500e-26
3.02268787e+02,6.97255800e-26
3.08796233e+02,6.55240900e-26
3.15464638e+02,6.15732400e-26
3.22277047e+02,5.78582700e-26
3.29236569e+02,5.43653000e-26
3.36346380e+02,5.10812300e-26
3.43609727e+02,4.79937200e-26
3.51029924e+02,4.50911700e-26
3.58610359e+02,4.23626200e-26
3.66354493e+02,3.97977700e-26
3.74265860e+02,3.73869100e-26
3.82348071e+02,3.51209000e-26
3.90604817e+02,3.29911400e-26
3.99039866e+02,3.09895200e-26
4.07657068e+02,2.91084100e-26
4.16460358e+02,2.73406400e-26
4.25453753e+02,2.56794400e-26
4.34641359e+02,2.41184500e-26
4.44027370e+02,2.26516900e-26
4.53616071e+02,2.12735200e-26
4.63411837e+02,1.99786500e-26
4.73419142e+02,1.87620700e-26
4.83642553e+02,1.76191100e-26
4.94086737e+02,1.65453300e-26
5.04756462e+02,1.55366000e-26
5.15656597e+02,1.45890000e-26
5.26792119e+02,1.36988600e-26
5.38168111e+02,1.28627200e-26
5.49789766e+02,1.20773300e-26
5.61662388e+02,1.13396400e-26
5.73791398e+02,1.06467600e-26
5.86182332e+02,9.99599900e-27
5.98840846e+02,9.38481000e-27
6.11772719e+02,8.81080500e-27
6.24983854e+02,8.27173600e-27
6.38480280e+02,7.76549100e-27
6.52268160e+02,7.29008400e-27
6.66353788e+02,6.84364800e-27
6.80743591e+02,6.42442900e-27
6.95444141e+02,6.03077800e-27
7.10462147e+02,5.66114400e-27
7.25804463e+02,5.31407100e-27
7.41478095e+02,4.98818800e-27
7.57490197e+02,4.68221000e-27
7.73848077e+02,4.39492700e-27
7.90559203e+02,4.12520300e-27
8.07631203e+02,3.87197100e-27
8.25071870e+02,3.63422600e-27
8.42889166e+02,3.41102700e-27
8.61091224e+02,3.20148700e-27
8.79686352e+02,3.00477500e-27
8.98683038e+02,2.82011000e-27
9.18089955e+02,2.64675600e-27
9.37915962e+02,2.48402300e-27
9.58170108e+02,2.33126500e-27
9.78861639e+02,2.18787200e-27
1.00000000e+03,2.05327200e-27
