energy_eV,sigma_m2
6.92849920e+01,2.81742700e-20
7.07451510e+01,2.82141600e-20
7.22360820e+01,2.82445500e-20
7.37584350e+01,2.82656100e-20
7.53128700e+01,2.82775000e-20
7.69000650e+01,2.82803900e-20
7.85207090e+01,2.82744600e-20
8.01755070e+01,2.82598800e-20
8.18651810e+01,2.82368300e-20
8.35904630e+01,2.82054900e-20
8.53521050e+01,2.81660400e-20
8.71508730e+01,2.81186700e-20
8.89875500e+01,2.80635700e-20
9.08629340e+01,2.80009100e-20
9.27778410e+01,2.79309000e-20
9.47331040e+01,2.78537100e-20
9.67295740e+01,2.77695500e-20
9.87681190e+01,2.76785900e-20
1.00849625e+02,2.75810300e-20
1.02974999e+02,2.74770700e-20
1.05145164e+02,2.73668800e-20
1.07361064e+02,2.72506700e-20
1.09623664e+02,2.71286200e-20
1.11933948e+02,2.70009200e-20
1.14292920e+02,2.68677500e-20
1.16701606e+02,2.67293200e-20
1.19161055e+02,2.65858000e-20
1.21672336e+02,2.64373700e-20
1.24236542e+02,2.62842300e-20
1.26854787e+02,2.61265500e-20
1.29528211e+02,2.59645200e-20
1.32257976e+02,2.57983000e-20
1.35045271e+02,2.56280900e-20
1.37891306e+02,2.54540500e-20
1.40797321e+02,2.52763600e-20
1.43764580e+02,2.50951800e-20
1.46794372e+02,2.49106900e-20
1.49888016e+02,2.47230500e-20
1.53046858e+02,2.45324300e-20
1.56272271e+02,2.43389800e-20
1.59565659e+02,2.41428600e-20
1.62928454e+02,2.39442300e-20
1.66362119e+02,2.37432400e-20
1.69868147e+02,2.35400500e-20
1.73448064e+02,2.33347900e-20
1.77103426e+02,2.31276100e-20
1.80835824e+02,2.29186600e-20
1.84646881e+02,2.27080700e-20
1.88538255e+02,2.24959700e-20
1.92511638e+02,2.22825100e-20
1.96568759e+02,2.20678100e-20
2.00711382e+02,2.18519900e-20
2.04941310e+02,2.16351800e-20
2.09260383e+02,2.14175000e-20
2.13670478e+02,2.11990600e-20
2.18173515e+02,2.09799900e-20
2.22771451e+02,2.07603800e-20
2.27466288e+02,2.05403600e-20
2.32260067e+02,2.03200200e-20
2.37154874e+02,2.00994700e-20
2.42152836e+02,1.98788100e-20
2.47256130e+02,1.96581200e-20
2.52466973e+02,1.94373500e-20
2.57787633e+02,1.92167800e-20
2.63220425e+02,1.89966100e-20
2.68767711e+02,1.87769100e-20
2.74431904e+02,1.85577600e-20
2.80215468e+02,1.83392200e-20
2.86120919e+02,1.81213600e-20
2.92150826e+02,1.79042500e-20
2.98307811e+02,1.76879500e-20
3.04594552e+02,1.74725200e-20
3.11013784e+02,1.72580200e-20
3.17568300e+02,1.70445100e-20
3.24260950e+02,1.68320300e-20
3.31094645e+02,1.66206000e-20
3.38072359e+02,1.64103300e-20
3.45197125e+02,1.62012700e-20
3.52472044e+02,1.59934800e-20
3.59900279e+02,1.57869900e-20
3.67485062e+02,1.55818400e-20
3.75229691e+02,1.53780700e-20
3.83137537e+02,1.51757200e-20
3.91212037e+02,1.49748100e-20
3.99456705e+02,1.47753900e-20
4.07875127e+02,1.45774800e-20
4.16470964e+02,1.43811000e-20
4.25247956e+02,1.41862900e-20
4.34209920e+02,1.39930800e-20
4.43360755e+02,1.38014700e-20
4.52704440e+02,1.36115100e-20
4.62245041e+02,1.34232000e-20
4.71986707e+02,1.32365600e-20
4.81933675e+02,1.30516200e-20
4.92090273e+02,1.28683900e-20
5.02460917e+02,1.26868800e-20
5.13050119e+02,1.25071100e-20
5.23862486e+02,1.23290900e-20
5.34902720e+02,1.21528300e-20
5.46175623e+02,1.19783400e-20
5.57686099e+02,1.18056300e-20
5.69439154e+02,1.16347000e-20
5.81439901e+02,1.14655600e-20
5.93693560e+02,1.12982200e-20
6.06205462e+02,1.11326800e-20
6.18981047e+02,1.09689500e-20
6.32025874e+02,1.08070200e-20
6.45345616e+02,1.06468900e-20
6.58946068e+02,1.04885700e-20
6.72833144e+02,1.03320600e-20
6.87012887e+02,1.01773500e-20
7.01491463e+02,1.00244400e-20
7.16275170e+02,9.87333000e-21
7.31370439e+02,9.72401500e-21
7.46783837e+02,9.57649000e-21
7.62522066e+02,9.43074900e-21
7.78591974e+02,9.28678700e-21
7.95000550e+02,9.14459700e-21
8.11754931e+02,9.00417100e-21
8.28862405e+02,8.86550300e-21
8.46330414e+02,8.72858400e-21
8.64166556e+02,8.59340400e-21
8.82378589e+02,8.45995600e-21
9.00974434e+02,8.32822800e-21
9.19962181e+02,8.19821200e-21
9.39350088e+02,8.06989500e-21
9.59146590e+02,7.94326800e-21
9.79360296e+02,7.81831900e-21
1.00000000e+03,7.69503600e-21
1.00000000e+01,2.22274000e-25
2.07360000e+01,2.55366000e-25
4.29982000e+01,2.85329000e-25
8.91610000e+01,3.08459000e-25
1.84884000e+02,3.17657000e-25
3.83376000e+02,3.01975000e-25
6.62474000e+02,2.68117000e-25
1.00000000e+03,2.31572000e-25
1.18921000e+03,2.15065000e-25
1.54221000e+03,1.92092000e-25
2.00000000e+03,1.70673000e-25
2.51487000e+03,1.52793000e-25
3.18500000e+03,1.35412000e-25
3.86411000e+03,1.22084000e-25
4.68802000e+03,1.09615000e-25
5.45254000e+03,1.00487000e-25
6.77128000e+03,8.83500000e-26
8.22878000e+03,7.83677000e-26
1.00000000e+04,6.92520000e-26
1.18921000e+04,6.18557000e-26
1.35426000e+04,5.67383000e-26
1.64576000e+04,4.97368000e-26
2.00000000e+04,4.35133000e-26
2.35795000e+04,3.88296000e-26
2.74045000e+04,3.49813000e-26
3.18500000e+04,3.15139000e-26
3.74162000e+04,2.83821000e-26
4.31224000e+04,2.57848000e-26
5.00000000e+04,2.33580000e-26
5.94604000e+04,2.08467000e-26
7.10946000e+04,1.86019000e-26
8.22878000e+04,1.69691000e-26
9.29503000e+04,1.57387000e-26
1.09051000e+05,1.42891000e-26
1.26905000e+05,1.30737000e-26
1.49291000e+05,1.19326000e-26
1.75982000e+05,1.09377000e-26
2.00000000e+05,1.02699000e-26
2.35795000e+05,9.53314000e-27
2.74045000e+05,8.97070000e-27
3.18500000e+05,8.50193000e-27
3.71909000e+05,8.10602000e-27
4.39551000e+05,7.76769000e-27
5.00000000e+05,7.56343000e-27
5.94604000e+05,7.35842000e-27
7.07107000e+05,7.22306000e-27
8.22878000e+05,7.15389000e-27
1.00000000e+06,7.12257000e-27
1.18921000e+06,7.14133000e-27
1.54221000e+06,7.24128000e-27
2.00000000e+06,7.41912000e-27
3.00000000e+06,7.74972000e-27
5.00000000e+06,8.05505000e-27
8.00000000e+06,8.39210000e-27
1.22474000e+07,8.65963000e-27
2.00000000e+07,8.93847000e-27
3.00000000e+07,9.15760000e-27
4.47214000e+07,9.36731000e-27
6.92820000e+07,9.56993000e-27
1.00000000e+08,9.74212000e-27
1.41421000e+08,9.90724000e-27
2.00000000e+08,1.00461000e-26
3.16228000e+08,1.01536000e-26
4.45890000e+08,1.02103000e-26
7.07107000e+08,1.03106000e-26
1.18921000e+09,1.04646000e-26
2.00000000e+09,1.06407000e-26
3.16228000e+09,1.08102000e-26
5.00000000e+09,1.09969000e-26
1.00000000e+10,1.12853000e-26
2.07360000e+10,1.16174000e-26
4.29982000e+10,1.19508000e-26
8.91610000e+10,1.22843000e-26
1.00000000e+11,1.23367000e-26
