energy_eV,sigma_m2
9.52403200e+01,1.64479000e-23
9.72980850e+01,1.58566000e-23
9.94003100e+01,1.52912000e-23
1.01547956e+02,1.47503700e-23
1.03742004e+02,1.42328500e-23
1.05983457e+02,1.37374700e-23
1.08273339e+02,1.32630900e-23
1.10612695e+02,1.28086800e-23
1.13002596e+02,1.23732300e-23
1.15444134e+02,1.19558100e-23
1.17938423e+02,1.15555300e-23
1.20486604e+02,1.11715600e-23
1.23089841e+02,1.08031000e-23
1.25749323e+02,1.04494100e-23
1.28466267e+02,1.01097900e-23
1.31241912e+02,9.78356800e-24
1.34077529e+02,9.47011500e-24
1.36974412e+02,9.16883200e-24
1.39933885e+02,8.87915700e-24
1.42957300e+02,8.60055500e-24
1.46046039e+02,8.33252000e-24
1.49201514e+02,8.07457200e-24
1.52425166e+02,7.82625700e-24
1.55718469e+02,7.58714400e-24
1.59082926e+02,7.35682500e-24
1.62520077e+02,7.13491200e-24
1.66031490e+02,6.92103800e-24
1.69618771e+02,6.71485300e-24
1.73283559e+02,6.51602600e-24
1.77027528e+02,6.32424200e-24
1.80852390e+02,6.13920300e-24
1.84759892e+02,5.96062300e-24
1.88751819e+02,5.78823300e-24
1.92829996e+02,5.62177400e-24
1.96996287e+02,5.46100300e-24
2.01252594e+02,5.30568700e-24
2.05600863e+02,5.15560300e-24
2.10043081e+02,5.01054100e-24
2.14581278e+02,4.87029900e-24
2.19217527e+02,4.73468600e-24
2.23953947e+02,4.60351800e-24
2.28792702e+02,4.47662200e-24
2.33736004e+02,4.35383100e-24
2.38786110e+02,4.23498600e-24
2.43945330e+02,4.11993600e-24
2.49216019e+02,4.00853600e-24
2.54600588e+02,3.90064800e-24
2.60101495e+02,3.79614000e-24
2.65721255e+02,3.69488600e-24
2.71462436e+02,3.59676500e-24
2.77327661e+02,3.50166200e-24
2.83319611e+02,3.40946600e-24
2.89441022e+02,3.32007200e-24
2.95694693e+02,3.23337900e-24
3.02083481e+02,3.14929000e-24
3.08610305e+02,3.06771200e-24
3.15278148e+02,2.98855700e-24
3.22090056e+02,2.91173900e-24
3.29049143e+02,2.83717700e-24
3.36158588e+02,2.76479300e-24
3.43421640e+02,2.69451200e-24
3.50841618e+02,2.62626200e-24
3.58421911e+02,2.55997300e-24
3.66165985e+02,2.49558000e-24
3.74077378e+02,2.43301900e-24
3.82159704e+02,2.37222900e-24
3.90416657e+02,2.31315100e-24
3.98852011e+02,2.25572900e-24
4.07469618e+02,2.19990800e-24
4.16273418e+02,2.14563600e-24
4.25267434e+02,2.09286400e-24
4.34455774e+02,2.04154300e-24
4.43842637e+02,1.99162700e-24
4.53432314e+02,1.94307100e-24
4.63229185e+02,1.89583200e-24
4.73237728e+02,1.84986800e-24
4.83462515e+02,1.80514100e-24
4.93908220e+02,1.76161100e-24
5.04579615e+02,1.71924200e-24
5.15481576e+02,1.67799800e-24
5.26619086e+02,1.63784500e-24
5.37997232e+02,1.59874900e-24
5.49621216e+02,1.56067900e-24
5.61496347e+02,1.52360300e-24
5.73628053e+02,1.48749300e-24
5.86021877e+02,1.45231900e-24
5.98683482e+02,1.41805400e-24
6.11618654e+02,1.38467100e-24
6.24833304e+02,1.35214400e-24
6.38333470e+02,1.32044800e-24
6.52125320e+02,1.28956000e-24
6.66215158e+02,1.25945600e-24
6.80609422e+02,1.23011300e-24
6.95314688e+02,1.20151000e-24
7.10337677e+02,1.17362500e-24
7.25685252e+02,1.14643900e-24
7.41364428e+02,1.11993200e-24
7.57382369e+02,1.09408500e-24
7.73746394e+02,1.06887900e-24
7.90463980e+02,1.04429600e-24
8.07542767e+02,1.02032000e-24
8.24990559e+02,9.96933600e-25
8.42815328e+02,9.74120700e-25
8.61025219e+02,9.51865600e-25
8.79628554e+02,9.30153200e-25
8.98633834e+02,9.08968900e-25
9.18049741e+02,8.88298400e-25
9.37885150e+02,8.68128000e-25
9.58149123e+02,8.48444300e-25
9.78850920e+02,8.29234300e-25
1.00000000e+03,8.10485500e-25
