energy_eV,sigma_m2
2.81888765e+02,1.80010900e-21
2.87900976e+02,1.77497800e-21
2.94041417e+02,1.75008100e-21
3.00312824e+02,1.72541800e-21
3.06717989e+02,1.70099300e-21
3.13259766e+02,1.67680600e-21
3.19941068e+02,1.65285900e-21
3.26764870e+02,1.62915300e-21
3.33734213e+02,1.60569000e-21
3.40852200e+02,1.58246900e-21
3.48122002e+02,1.55949200e-21
3.55546856e+02,1.53676000e-21
3.63130070e+02,1.51427200e-21
3.70875021e+02,1.49202900e-21
3.78785159e+02,1.47003200e-21
3.86864006e+02,1.44828000e-21
3.95115162e+02,1.42677300e-21
4.03542301e+02,1.40551200e-21
4.12149177e+02,1.38449500e-21
4.20939622e+02,1.36372300e-21
4.29917554e+02,1.34319500e-21
4.39086969e+02,1.32291100e-21
4.48451952e+02,1.30286900e-21
4.58016675e+02,1.28307000e-21
4.67785397e+02,1.26351100e-21
4.77762469e+02,1.24419300e-21
4.87952336e+02,1.22511500e-21
4.98359535e+02,1.20627400e-21
5.08988702e+02,1.18767100e-21
5.19844571e+02,1.16930400e-21
5.30931978e+02,1.15117100e-21
5.42255860e+02,1.13327100e-21
5.53821261e+02,1.11560400e-21
5.65633333e+02,1.09816700e-21
5.77697337e+02,1.08095900e-21
5.90018645e+02,1.06397800e-21
6.02602746e+02,1.04722300e-21
6.15455245e+02,1.03069300e-21
6.28581866e+02,1.01438500e-21
6.41988455e+02,9.98297400e-22
6.55680985e+02,9.82429400e-22
6.69665552e+02,9.66778700e-22
6.83948387e+02,9.51343500e-22
6.98535851e+02,9.36122000e-22
7.13434441e+02,9.21112400e-22
7.28650793e+02,9.06312700e-22
7.44191683e+02,8.91721100e-22
7.60064035e+02,8.77335500e-22
7.76274917e+02,8.63154200e-22
7.92831549e+02,8.49175100e-22
8.09741307e+02,8.35396100e-22
8.27011721e+02,8.21815500e-22
8.44650485e+02,8.08431000e-22
8.62665453e+02,7.95240800e-22
8.81064650e+02,7.82242800e-22
8.99856270e+02,7.69435000e-22
9.19048685e+02,7.56815300e-22
9.38650441e+02,7.44381700e-22
9.58670269e+02,7.32132100e-22
9.79117086e+02,7.20064500e-22
1.00000000e+03,7.08176900e-22
