energy_eV,sigma_m2
1.92039827e+02,1.27975100e-25
1.96199507e+02,1.19715800e-25
2.00449288e+02,1.11995300e-25
2.04791121e+02,1.04778100e-25
2.09227001e+02,9.80309500e-26
2.13758965e+02,9.17227500e-26
2.18389092e+02,8.58245900e-26
2.23119511e+02,8.03094800e-26
2.27952393e+02,7.51522200e-26
2.32889958e+02,7.03293000e-26
2.37934473e+02,6.58187800e-26
2.43088255e+02,6.16001900e-26
2.48353670e+02,5.76544100e-26
2.53733137e+02,5.39635900e-26
2.59229126e+02,5.05110800e-26
2.64844160e+02,4.72813100e-26
2.70580820e+02,4.42597600e-26
2.76441738e+02,4.14328700e-26
2.82429606e+02,3.87879600e-26
2.88547175e+02,3.63132000e-26
2.94797254e+02,3.39975300e-26
3.01182712e+02,3.18306300e-26
3.07706483e+02,2.98028400e-26
3.14371562e+02,2.79051600e-26
3.21181010e+02,2.61291500e-26
3.28137954e+02,2.44669500e-26
3.35245589e+02,2.29112000e-26
3.42507179e+02,2.14550200e-26
3.49926059e+02,2.00919900e-26
3.57505635e+02,1.88160900e-26
3.65249389e+02,1.76217200e-26
3.73160876e+02,1.65036200e-26
3.81243731e+02,1.54568800e-26
3.89501664e+02,1.44769100e-26
3.97938468e+02,1.35594200e-26
4.06558018e+02,1.27004100e-26
4.15364271e+02,1.18961100e-26
4.24361272e+02,1.11430100e-26
4.33553153e+02,1.04378400e-26
4.42944135e+02,9.77752100e-27
4.52538530e+02,9.15918500e-27
4.62340745e+02,8.58014300e-27
4.72355281e+02,8.03788300e-27
4.82586736e+02,7.53005500e-27
4.93039811e+02,7.05445700e-27
5.03719304e+02,6.60903400e-27
5.14630120e+02,6.19185800e-27
5.25777270e+02,5.80112800e-27
5.37165873e+02,5.43515900e-27
5.48801159e+02,5.09237300e-27
5.60688471e+02,4.77129300e-27
5.72833269e+02,4.47053800e-27
5.85241129e+02,4.18881400e-27
5.97917749e+02,3.92491000e-27
6.10868952e+02,3.67769500e-27
6.24100684e+02,3.44610800e-27
6.37619022e+02,3.22915600e-27
6.51430175e+02,3.02591000e-27
6.65540483e+02,2.83550000e-27
6.79956429e+02,2.65711100e-27
6.94684631e+02,2.48998300e-27
7.09731853e+02,2.33340000e-27
7.25105006e+02,2.18669400e-27
7.40811149e+02,2.04924100e-27
7.56857496e+02,1.92045400e-27
7.73251414e+02,1.79978400e-27
7.90000433e+02,1.68671800e-27
8.07112244e+02,1.58077600e-27
8.24594706e+02,1.48150600e-27
8.42455847e+02,1.38848600e-27
8.60703869e+02,1.30132300e-27
8.79347152e+02,1.21964500e-27
8.98394259e+02,1.14310700e-27
9.17853935e+02,1.07138400e-27
9.37735118e+02,1.00417300e-27
9.58046938e+02,9.41187100e-28
9.78798722e+02,8.82161500e-28
1.00000000e+03,8.26846100e-28
