energy_eV,sigma_m2
7.24479734e+02,5.24128200e-26
7.40214904e+02,4.91510300e-26
7.56291830e+02,4.60920200e-26
7.72717936e+02,4.32232000e-26
7.89500805e+02,4.05327500e-26
8.06648185e+02,3.80096000e-26
8.24167994e+02,3.56433700e-26
8.42068320e+02,3.34243000e-26
8.60357428e+02,3.13432600e-26
8.79043762e+02,2.93916700e-26
8.98135950e+02,2.75614900e-26
9.17642806e+02,2.58451700e-26
9.37573337e+02,2.42356500e-26
9.57936744e+02,2.27262700e-26
9.78742430e+02,2.13108300e-26
1.00000000e+03,1.99834700e-26
