time_s,step_id,self_bias_V,plasma_potential_V,total_absorbed_power_W,electron_density_m3,mean_electron_energy_eV,port_source_rf_absorbed_power_W,port_source_rf_frequency_Hz,port_source_rf_delivered_power_W,port_source_rf_coupling_efficiency,port_source_rf_plasma_resistance_Ohm,port_source_rf_coil_voltage_rms_V,port_source_rf_coil_current_rms_A,port_source_rf_E_over_H_mode_index,port_source_rf_downstream_fraction,port_source_rf_effective_field_Td,port_wafer_bias_absorbed_power_W,port_wafer_bias_frequency_Hz,port_wafer_bias_delivered_power_W,port_wafer_bias_rf_voltage_rms_V,port_wafer_bias_rf_current_rms_A,port_wafer_bias_bulk_resistance_Ohm,port_wafer_bias_sheath_reactance_Ohm,port_wafer_bias_self_bias_V,port_wafer_bias_plasma_potential_V,port_wafer_bias_sheath_voltage_powered_V,port_wafer_bias_sheath_voltage_ground_V,port_wafer_bias_pressure_Pa,port_wafer_bias_gas_temperature_K,ne_source_m3,mean_energy_source_eV,pabs_source_W,Tg_source_K,pressure_source_Pa,total_density_source_m3,electronegativity_source,residence_time_source_s,debye_length_source_m,EoverN_source_Td,ion_loss_family_source,ion_loss_area_source_m2,ion_loss_h_factor_source,ion_loss_characteristic_length_source_m,ambipolar_loss_rate_source_s,warning_high_electronegativity_source,warning_ion_ion_afterglow_source,warning_pressure_deviation_source,warning_debye_ratio_source,ne_process_m3,mean_energy_process_eV,pabs_process_W,Tg_process_K,pressure_process_Pa,total_density_process_m3,electronegativity_process,residence_time_process_s,debye_length_process_m,EoverN_process_Td,ion_loss_family_process,ion_loss_area_process_m2,ion_loss_h_factor_process,ion_loss_characteristic_length_process_m,ambipolar_loss_rate_process_s,warning_high_electronegativity_process,warning_ion_ion_afterglow_process,warning_pressure_deviation_process,warning_debye_ratio_process,ion_flux_wafer_m2_s,mean_ion_energy_wafer_eV,ied_width_wafer_eV,ied_collisionality_wafer,angle_spread_wafer_deg,sheath_voltage_wafer_V,sheath_thickness_wafer_m,ion_flux_wafer_Ar_plus_m2_s,mean_ion_energy_wafer_Ar_plus_eV,ied_width_wafer_Ar_plus_eV,charge_fraction_wafer_Ar_plus,site_fill_wafer,occupied_site_fraction_wafer,free_site_fraction_wafer,warning_site_overfill_wafer,warning_site_depletion_wafer,radical_incident_flux_wafer_m2_s,halogen_atom_flux_wafer_m2_s,carbon_atom_flux_wafer_m2_s,oxygen_atom_flux_wafer_m2_s,radical_to_ion_flux_ratio_wafer,halogen_to_C_radical_flux_ratio_wafer,F_to_C_radical_flux_ratio_wafer,etch_deposition_balance_wafer,net_total_flux_wafer_m2_s,site_fill_grounded_wall,occupied_site_fraction_grounded_wall,free_site_fraction_grounded_wall,warning_site_overfill_grounded_wall,warning_site_depletion_grounded_wall,radical_incident_flux_grounded_wall_m2_s,halogen_atom_flux_grounded_wall_m2_s,carbon_atom_flux_grounded_wall_m2_s,oxygen_atom_flux_grounded_wall_m2_s,radical_to_ion_flux_ratio_grounded_wall,halogen_to_C_radical_flux_ratio_grounded_wall,F_to_C_radical_flux_ratio_grounded_wall,etch_deposition_balance_grounded_wall,net_total_flux_grounded_wall_m2_s,site_fill_source_wall,occupied_site_fraction_source_wall,free_site_fraction_source_wall,warning_site_overfill_source_wall,warning_site_depletion_source_wall,radical_incident_flux_source_wall_m2_s,halogen_atom_flux_source_wall_m2_s,carbon_atom_flux_source_wall_m2_s,oxygen_atom_flux_source_wall_m2_s,radical_to_ion_flux_ratio_source_wall,halogen_to_C_radical_flux_ratio_source_wall,F_to_C_radical_flux_ratio_source_wall,etch_deposition_balance_source_wall,net_total_flux_source_wall_m2_s,film_wafer_m,film_grounded_wall_m,film_source_wall_m
0.0005947368421052632,production,0.0,23.483288766739886,1131.6299244942788,2.40838494892233e+17,1.572010707893499,1131.6299244942788,13560000.0,1500.0,0.7544199496628525,3.986893383278449,67.1690989837301,16.847478105495888,3.162275768450615,0.3,74.02044798950598,0.0,2000000.0,0.0,0.0,0.0,3.8569581668978925,45.13931974864762,-0.0,8.0,0.0,0.0,15.995915867931089,340.0,6.513326280930464e+17,1.5795587028357185,792.1409471459951,350.0,15.956253633621458,3.3020192747078586e+21,0.0,0.33333333333333337,1.1576722848031957e-05,74.02044798950598,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,1.0400711715862856e+17,1.5562545573631126,339.48897734828364,340.0,15.995915867931089,3.407586676719999e+21,0.0,1.0,2.8755965689165167e-05,48.11329119317889,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.2300318004298842e+20,0.0,0.0,0.09307751918543218,7.2499970181866535,0.0,9.104930460152395e-05,1.2300318004298842e+20,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006078947368421053,production,0.0,23.48326684289663,1131.628582218161,2.408472351585417e+17,1.5720105602176189,1131.628582218161,13560000.0,1500.0,0.7544190548121074,3.9868775659346536,67.16892590637448,16.847501533603754,3.162275769027257,0.3,74.02049726288998,0.0,2000000.0,0.0,0.0,0.0,3.8568277425196174,45.13769895935563,-0.0,8.0,0.0,0.0,15.995787423418816,340.0,6.513464858674029e+17,1.5795639559618264,792.1400075527126,350.0,15.955020349881579,3.3017640564859774e+21,0.0,0.33333333333333337,1.1576618946717427e-05,74.02049726288998,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,1.0401415158892131e+17,1.55624386661808,339.4885746654483,340.0,15.995787423418816,3.4075593143724896e+21,0.0,1.0,2.8754894529325856e-05,48.113323220878485,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.2301107673873927e+20,0.0,0.0,0.09307332398031207,7.249899794113194,0.0,9.104593189593215e-05,1.2301107673873927e+20,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006210526315789474,production,0.0,23.483244910509665,1131.627239418959,2.408541186363122e+17,1.5720116078223192,1131.627239418959,13560000.0,1500.0,0.7544181596126394,3.9868647593673012,67.16877817542576,16.847518596563873,3.162275769494022,0.3,74.02055118447673,0.0,2000000.0,0.0,0.0,0.0,3.856726928918683,45.13644854866362,-0.0,8.0,0.0,0.0,15.99565895792646,340.0,6.513577061865496e+17,1.579569598995218,792.1390675932713,350.0,15.953787096284017,3.3015088445018074e+21,0.0,0.33333333333333337,1.157653991528073e-05,74.02055118447673,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,1.0401958945289974e+17,1.5562358748741618,339.48817182568774,340.0,15.99565895792646,3.407531947555623e+21,0.0,1.0,2.875406907493806e-05,48.113358269909874,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.2301719189780177e+20,0.0,0.0,0.09306991912318933,7.249820886121407,0.0,9.104333239384848e-05,1.2301719189780177e+20,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006342105263157895,production,0.0,23.483222969710628,1131.6258961047322,2.4085958980094506e+17,1.5720135729181255,1131.6258961047322,13560000.0,1500.0,0.7544172640698215,3.986854154443342,67.16864897525348,16.84753100396064,3.162275769880465,0.3,74.02060850631132,0.0,2000000.0,0.0,0.0,0.0,3.856649112589076,45.135485790746806,-0.0,8.0,0.0,0.0,15.99553047301506,340.0,6.513669977819059e+17,1.5795755273682777,792.1381272733125,350.0,15.952553875821387,3.301253639374647e+21,0.0,0.33333333333333337,1.1576479070803436e-05,74.02060850631132,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,1.0402378714062477e+17,1.5562299792390484,339.48776883141966,340.0,15.99553047301506,3.407504576601946e+21,0.0,1.0,2.875343444559257e-05,48.11339552910236,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.2302192320116978e+20,0.0,0.0,0.09306712806010109,7.249756202703167,0.0,9.104133339409931e-05,1.2302192320116978e+20,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006473684210526316,production,0.0,23.48320102059507,1131.6245522813308,2.4086398583708394e+17,1.5720162427274216,1131.6245522813308,13560000.0,1500.0,0.7544163681875539,3.986845159552443,67.16853332248311,16.847540005798304,3.1622757702081827,0.3,74.02066831588427,0.0,2000000.0,0.0,0.0,0.0,3.8565891578100024,45.134746445950405,-0.0,8.0,0.0,0.0,15.995401969897372,340.0,6.51374878888778e+17,1.5795816646207208,792.1371865969315,350.0,15.951320690681676,3.300998441557283e+21,0.0,0.33333333333333337,1.157643152695238e-05,74.02066831588427,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,1.0402702148651925e+17,1.5562257115780103,339.4873656843992,340.0,15.995401969897372,3.40747720176981e+21,0.0,1.0,2.875294802503771e-05,48.113434405324774,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.2302557955677882e+20,0.0,0.0,0.09306481369260847,7.2497025666728545,0.0,9.10398007889547e-05,1.2302557955677882e+20,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006605263157894737,production,0.0,23.483179063232157,1131.6232079529893,2.4086756275847648e+17,1.5720194541590757,1131.6232079529893,13560000.0,1500.0,0.7544154719686595,3.9868373421213237,67.16842757336293,16.847546516062238,3.1622757704929603,0.3,74.02072994594918,0.0,2000000.0,0.0,0.0,0.0,3.856543076183157,45.13418062645542,-0.0,8.0,0.0,0.0,15.995273449515608,340.0,6.513817284499119e+17,1.5795879548431302,792.1362455670925,350.0,15.950087542464516,3.300743251380746e+21,0.0,0.33333333333333337,1.157639371092921e-05,74.02072994594918,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,1.0402950752799803e+17,1.5562227083622893,339.4869623858968,340.0,15.995273449515608,3.407449823259932e+21,0.0,1.0,2.8752576718199396e-05,48.113474464866975,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.2302840091575344e+20,0.0,0.0,0.09306286955307687,7.249657510679363,0.0,9.103863043246318e-05,1.2302840091575344e+20,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006736842105263158,production,0.0,23.483157097671768,1131.6218631227614,2.408705151139768e+17,1.5720230821252004,1131.6218631227614,13560000.0,1500.0,0.7544145754151743,3.986830385856689,67.16832906361141,16.847551203053825,3.162275770746334,0.3,74.02079290859251,0.0,2000000.0,0.0,0.0,0.0,3.856507770168637,45.13374958790368,-0.0,8.0,0.0,0.0,15.995144912601797,340.0,6.513878235557475e+17,1.579594357152585,792.1353041859329,350.0,15.948854432339301,3.300488069087033e+21,0.0,0.33333333333333337,1.1576363010328625e-05,74.02079290859251,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,1.0403141230005325e+17,1.5562206872760846,339.48655893682843,340.0,15.995144912601797,3.407422441228257e+21,0.0,1.0,2.8752294822607776e-05,48.113515390585135,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.2303057366528152e+20,0.0,0.0,0.09306121295664913,7.2496191185179,0.0,9.10377414421831e-05,1.2303057366528152e+20,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006868421052631579,production,0.0,23.483135123949705,1131.620517792839,2.4087299086816528e+17,1.5720270306265274,1131.620517792839,13560000.0,1500.0,0.7544136785285593,3.986824059485409,67.16823584510634,16.847554555436272,3.162275770976738,0.3,74.02085684702995,0.0,2000000.0,0.0,0.0,0.0,3.8564808340098597,45.13342323906955,-0.0,8.0,0.0,0.0,15.99501635972475,340.0,6.513933668208837e+17,1.5796008416536473,792.1343624549874,350.0,15.947621361160842,3.3002328948530395e+21,0.0,0.33333333333333337,1.1576337514955548e-05,74.02085684702995,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,1.0403286555059246e+17,1.5562194290623153,339.4861553378517,340.0,15.99501635972475,3.4073950557959566e+21,0.0,1.0,2.875208237624691e-05,48.11355695056947,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.230322425854496e+20,0.0,0.0,0.09305977968598633,7.249585901957552,0.0,9.103707100012004e-05,1.230322425854496e+20,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007,production,0.0,23.483113142091433,1131.6191719647816,2.4087510264842678e+17,1.5720312259445446,1131.6191719647816,13560000.0,1500.0,0.7544127813098545,3.9868181938993885,67.16814649336806,16.847556930523808,3.162275771190339,0.3,74.02092150036198,0.0,2000000.0,0.0,0.0,0.0,3.8564603991808255,45.13317820854953,-0.0,8.0,0.0,0.0,15.99488779132646,340.0,6.513985064020091e+17,1.5796073864851925,792.1334203753471,350.0,15.946388329553907,3.299977728808058e+21,0.0,0.33333333333333337,1.1576315828058849e-05,74.02092150036198,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,1.0403396806389941e+17,1.55621876343099,339.48575158943447,340.0,15.99488779132646,3.407367667057189e+21,0.0,1.0,2.875192387496871e-05,48.11359897523529,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.230335201370623e+20,0.0,0.0,0.09305851986498352,7.249556705119737,0.0,9.103657031661488e-05,1.230335201370623e+20,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007131578947368421,production,0.0,23.48309115211491,1131.6178256396884,2.4087693625337056e+17,1.5720356114383724,1131.6178256396884,13560000.0,1500.0,0.7544118837597922,3.9868126654450116,67.1680599668001,16.847558589588946,3.1622757713916423,0.3,74.02098667780336,0.0,2000000.0,0.0,0.0,0.0,3.8564450143843603,45.132996343690984,-0.0,8.0,0.0,0.0,15.994759207750427,340.0,6.514033506351835e+17,1.5796139756610725,792.1324779477818,350.0,15.945155337975072,3.299722571046571e+21,0.0,0.33333333333333337,1.157629692831426e-05,74.02098667780336,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,1.0403479812609955e+17,1.5562185581192924,339.4853476919065,340.0,15.994759207750427,3.407340275085128e+21,0.0,1.0,2.8751807276675168e-05,48.11364134057219,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.2303449367619206e+20,0.0,0.0,0.09305739475508358,7.249530630235727,0.0,9.103620149664355e-05,1.2303449367619206e+20,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007263157894736842,production,0.0,23.483069154032556,1131.6164788183198,2.4087855709524045e+17,1.5720401435650848,1131.6164788183198,13560000.0,1500.0,0.7544109858788799,3.9868073837048916,67.16797550376971,16.84755972367828,3.162275771583945,0.3,74.0210522398396,0.0,2000000.0,0.0,0.0,0.0,3.856433552368338,45.1328635450039,-0.0,8.0,0.0,0.0,15.994630609263641,340.0,6.514079787388104e+17,1.5796205974911963,792.1315351728239,350.0,15.94392238675791,3.2994674216376106e+21,0.0,0.33333333333333337,1.15762800689102e-05,74.0210522398396,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,1.0403541654738382e+17,1.5562187103973968,339.48494364549595,340.0,15.994630609263641,3.407312879936652e+21,0.0,1.0,2.8751723228070093e-05,48.113683955895745,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.2303523105826965e+20,0.0,0.0,0.09305637426764443,7.249506979997377,0.0,9.103593510650785e-05,1.2303523105826965e+20,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007394736842105263,production,0.0,23.483047147852787,1131.6151315011907,2.4088001508231088e+17,1.5720447888335851,1131.615131501191,13560000.0,1500.0,0.7544100876674606,3.9868022825641187,67.16789254735512,16.847560472488738,3.162275771769655,0.3,74.02111808444803,0.0,2000000.0,0.0,0.0,0.0,3.8564251375614025,45.132768861006845,-0.0,8.0,0.0,0.0,15.994501996073655,340.0,6.514124486398044e+17,1.57962724342698,792.1305920508336,350.0,15.94268947614604,3.299212280631591e+21,0.0,0.33333333333333337,1.1576264703760996e-05,74.02111808444803,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,1.0403587056314642e+17,1.5562191404726013,339.48453945035726,340.0,15.994501996073655,3.407285481655975e+21,0.0,1.0,2.8751664464187394e-05,48.113726754891225,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.2303578499119928e+20,0.0,0.0,0.09305543503216229,7.249485212789122,0.0,9.103574828422892e-05,1.2303578499119928e+20,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007526315789473685,production,0.0,23.483025133581055,1131.613783688636,2.4088134832226506e+17,1.5720495214714367,1131.613783688636,13560000.0,1500.0,0.7544091891257574,3.9867973136779997,67.16781069032137,16.847560938169703,3.1622757719505343,0.3,74.02118413702222,0.0,2000000.0,0.0,0.0,0.0,3.856419089873512,45.13270378527584,-0.0,8.0,0.0,0.0,15.994373368341867,340.0,6.514168026962084e+17,1.579633907217099,792.1296485820451,350.0,15.941456606317342,3.298957148065323e+21,0.0,0.33333333333333337,1.157625043355453e-05,74.02118413702222,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,1.0403619686428394e+17,1.5562197863671596,339.48413510659077,340.0,15.994373368341867,3.407258080277478e+21,0.0,1.0,2.8751625342062183e-05,48.11376968906444,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.2303619641673989e+20,0.0,0.0,0.09305455889605622,7.249464907920938,0.0,9.103562327206918e-05,1.2303619641673989e+20,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007657894736842106,production,0.0,23.483003111220665,1131.612435380857,2.408825859337118e+17,1.5720543216365888,1131.612435380857,13560000.0,1500.0,0.7544082902539048,3.986792441695671,67.16772963488665,16.847561195415214,3.1622757721278716,0.3,74.02125034300433,0.0,2000000.0,0.0,0.0,0.0,3.856414881048386,45.1326617104992,-0.0,8.0,0.0,0.0,15.99424472619381,340.0,6.514210718816874e+17,1.5796405842901398,792.1287047665999,350.0,15.940223777401581,3.298702023965661e+21,0.0,0.33333333333333337,1.1576236966302169e-05,74.02125034300433,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,1.0403642395105328e+17,1.556220599940306,339.4837306142571,340.0,15.99424472619381,3.4072306758279045e+21,0.0,1.0,2.8751601478559413e-05,48.113812722952815,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.2303649713707391e+20,0.0,0.0,0.09305373175954378,7.24944573862679,0.0,9.103554627682415e-05,1.2303649713707391e+20,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007789473684210527,production,0.0,23.482981080773342,1131.6110865779597,2.4088375018243763e+17,1.5720591740458572,1131.6110865779597,13560000.0,1500.0,0.7544073910519731,3.986787640767596,67.1676491633033,16.84756129884339,3.1622757723026074,0.3,74.02131666249727,0.0,2000000.0,0.0,0.0,0.0,3.856412100763412,45.13263750445673,-0.0,8.0,0.0,0.0,15.99411606972716,340.0,6.514252788453135e+17,1.5796472713031473,792.1277606045717,350.0,15.938990989493368,3.298446908352183e+21,0.0,0.33333333333333337,1.1576224088492563e-05,74.02131666249727,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,1.0403657396147902e+17,1.5562215437987426,339.4833259733879,340.0,15.99411606972716,3.4072032683280617e+21,0.0,1.0,2.87515894690863e-05,48.11385583062323,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.230367118550477e+20,0.0,0.0,0.09305294267073065,7.2494274510934265,0.0,9.103550658464469e-05,1.230367118550477e+20,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0007921052631578948,production,0.0,23.482959042239656,1131.6097372799788,2.408848581059454e+17,1.5720640669224222,1131.6097372799788,13560000.0,1500.0,0.754406491519986,3.98678289199181,67.16756911634637,16.847561288392413,3.1622757724754313,0.3,74.0213830663251,0.0,2000000.0,0.0,0.0,0.0,3.8564104302994298,45.132627180684516,-0.0,8.0,0.0,0.0,15.993987399017964,340.0,6.514294401489537e+17,1.5796539658115165,792.1268160959852,350.0,15.937758242661603,3.2981918012391487e+21,0.0,0.33333333333333337,1.1576211643999004e-05,74.0213830663251,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,1.0403666409160931e+17,1.5562225888970846,339.48292118399365,340.0,15.993987399017964,3.4071758577941506e+21,0.0,1.0,2.8751586669118098e-05,48.11389899311132,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.2303685975897332e+20,0.0,0.0,0.09305218312277841,7.249409848172227,0.0,9.103549587352539e-05,1.2303685975897332e+20,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0008052631578947369,production,0.0,23.482936995619337,1131.6083874868982,2.4088592274987184e+17,1.5720689911876304,1131.6083874868982,13560000.0,1500.0,0.7544055916579322,3.9867781815465886,67.16748937758418,16.84756119326607,3.1622757726468462,0.3,74.0214495331519,0.0,2000000.0,0.0,0.0,0.0,3.856409622089685,45.132627642676425,-0.0,8.0,0.0,0.0,15.993858714125455,340.0,6.514335679033056e+17,1.579660666027578,792.1258712408287,350.0,15.936525536956372,3.2979367026369217e+21,0.0,0.33333333333333337,1.1576199518656058e-05,74.0214495331519,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,1.0403670769872726e+17,1.556223712674107,339.48251624606945,340.0,15.993858714125455,3.4071484442387887e+21,0.0,1.0,2.8751591024506818e-05,48.113942196548734,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.2303695575365371e+20,0.0,0.0,0.09305144650801096,7.249392776728088,0.0,9.103550767930624e-05,1.2303695575365371e+20,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000818421052631579,production,0.0,23.482914940911506,1131.6070371986634,2.408869541097714e+17,1.5720739398400772,1131.6070371986636,13560000.0,1500.0,0.7544046914657757,3.986773499325013,67.16740986187666,16.847561034818895,3.1622757728172197,0.3,74.021516047375,0.0,2000000.0,0.0,0.0,0.0,3.85640948383495,45.13263648519919,-0.0,8.0,0.0,0.0,15.993730015095817,340.0,6.514376709642102e+17,1.5796673706440703,792.1249260390645,350.0,15.935292872414019,3.297681612553023e+21,0.0,0.33333333333333337,1.1576187628981715e-05,74.021516047375,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,1.0403671515829178e+17,1.556224897605148,339.48211115959907,340.0,15.993730015095817,3.407121027671815e+21,0.0,1.0,2.87516009396783e-05,48.113985430793754,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,1.2303701141660549e+20,0.0,0.0,0.09305072769391078,7.249376117813097,0.0,9.103553698090481e-05,1.2303701141660549e+20,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
