energy_eV,sigma_m2
35.2296699,2.13051123e-19
37.0756365,2.10897891e-19
39.0183282,2.08765839e-19
41.0628132,2.06654793e-19
43.2144252,2.0456458e-19
45.4787776,2.02495024e-19
47.8617776,2.00445949e-19
50.3696423,1.9841718e-19
53.0089142,1.96408541e-19
55.7864788,1.94419857e-19
58.7095825,1.92450951e-19
61.7858511,1.90501647e-19
65.0233103,1.88571772e-19
68.4304061,1.86661149e-19
72.0160271,1.84769605e-19
75.7895278,1.82896966e-19
79.7607525,1.81043057e-19
83.9400618,1.79207707e-19
88.3383588,1.77390744e-19
92.9671181,1.75591997e-19
97.8384154,1.73811294e-19
102.964959,1.72048467e-19
108.360124,1.70303347e-19
114.037985,1.68575766e-19
120.013355,1.66865558e-19
126.301823,1.65172557e-19
132.919794,1.63496599e-19
139.884535,1.61837519e-19
147.214214,1.60195155e-19
154.927954,1.58569347e-19
163.04588,1.56959933e-19
171.589169,1.55366755e-19
180.580109,1.53789654e-19
190.042158,1.52228475e-19
200.0,1.50683061e-19
