time_s,step_id,self_bias_V,plasma_potential_V,total_absorbed_power_W,electron_density_m3,mean_electron_energy_eV,port_source_rf_absorbed_power_W,port_source_rf_frequency_Hz,port_source_rf_delivered_power_W,port_source_rf_coupling_efficiency,port_source_rf_plasma_resistance_Ohm,port_source_rf_coil_voltage_rms_V,port_source_rf_coil_current_rms_A,port_source_rf_E_over_H_mode_index,port_source_rf_downstream_fraction,port_source_rf_effective_field_Td,port_wafer_bias_absorbed_power_W,port_wafer_bias_frequency_Hz,port_wafer_bias_delivered_power_W,port_wafer_bias_rf_voltage_rms_V,port_wafer_bias_rf_current_rms_A,port_wafer_bias_bulk_resistance_Ohm,port_wafer_bias_sheath_reactance_Ohm,port_wafer_bias_self_bias_V,port_wafer_bias_plasma_potential_V,port_wafer_bias_sheath_voltage_powered_V,port_wafer_bias_sheath_voltage_ground_V,port_wafer_bias_pressure_Pa,port_wafer_bias_gas_temperature_K,ne_source_m3,mean_energy_source_eV,pabs_source_W,Tg_source_K,pressure_source_Pa,total_density_source_m3,electronegativity_source,residence_time_source_s,debye_length_source_m,EoverN_source_Td,ion_loss_family_source,ion_loss_area_source_m2,ion_loss_h_factor_source,ion_loss_characteristic_length_source_m,ambipolar_loss_rate_source_s,warning_high_electronegativity_source,warning_ion_ion_afterglow_source,warning_pressure_deviation_source,warning_debye_ratio_source,ne_process_m3,mean_energy_process_eV,pabs_process_W,Tg_process_K,pressure_process_Pa,total_density_process_m3,electronegativity_process,residence_time_process_s,debye_length_process_m,EoverN_process_Td,ion_loss_family_process,ion_loss_area_process_m2,ion_loss_h_factor_process,ion_loss_characteristic_length_process_m,ambipolar_loss_rate_process_s,warning_high_electronegativity_process,warning_ion_ion_afterglow_process,warning_pressure_deviation_process,warning_debye_ratio_process,ion_flux_wafer_m2_s,mean_ion_energy_wafer_eV,ied_width_wafer_eV,ied_collisionality_wafer,angle_spread_wafer_deg,sheath_voltage_wafer_V,sheath_thickness_wafer_m,ion_flux_wafer_Ar_plus_m2_s,mean_ion_energy_wafer_Ar_plus_eV,ied_width_wafer_Ar_plus_eV,charge_fraction_wafer_Ar_plus,site_fill_wafer,occupied_site_fraction_wafer,free_site_fraction_wafer,warning_site_overfill_wafer,warning_site_depletion_wafer,radical_incident_flux_wafer_m2_s,halogen_atom_flux_wafer_m2_s,carbon_atom_flux_wafer_m2_s,oxygen_atom_flux_wafer_m2_s,radical_to_ion_flux_ratio_wafer,halogen_to_C_radical_flux_ratio_wafer,F_to_C_radical_flux_ratio_wafer,etch_deposition_balance_wafer,net_flux_wafer_F_m2_s,net_flux_wafer_CF3_m2_s,net_flux_wafer_F2_m2_s,net_total_flux_wafer_m2_s,site_fill_grounded_wall,occupied_site_fraction_grounded_wall,free_site_fraction_grounded_wall,warning_site_overfill_grounded_wall,warning_site_depletion_grounded_wall,radical_incident_flux_grounded_wall_m2_s,halogen_atom_flux_grounded_wall_m2_s,carbon_atom_flux_grounded_wall_m2_s,oxygen_atom_flux_grounded_wall_m2_s,radical_to_ion_flux_ratio_grounded_wall,halogen_to_C_radical_flux_ratio_grounded_wall,F_to_C_radical_flux_ratio_grounded_wall,etch_deposition_balance_grounded_wall,net_flux_grounded_wall_F_m2_s,net_total_flux_grounded_wall_m2_s,site_fill_source_wall,occupied_site_fraction_source_wall,free_site_fraction_source_wall,warning_site_overfill_source_wall,warning_site_depletion_source_wall,radical_incident_flux_source_wall_m2_s,halogen_atom_flux_source_wall_m2_s,carbon_atom_flux_source_wall_m2_s,oxygen_atom_flux_source_wall_m2_s,radical_to_ion_flux_ratio_source_wall,halogen_to_C_radical_flux_ratio_source_wall,F_to_C_radical_flux_ratio_source_wall,etch_deposition_balance_source_wall,net_flux_source_wall_F_m2_s,net_total_flux_source_wall_m2_s,film_wafer_m,film_grounded_wall_m,film_source_wall_m,incident_flux_wafer_CF3_m2_s,incident_flux_wafer_F_m2_s,incident_flux_wafer_O_m2_s,incident_flux_grounded_wall_CF3_m2_s,incident_flux_grounded_wall_F_m2_s,incident_flux_grounded_wall_O_m2_s,incident_flux_source_wall_CF3_m2_s,incident_flux_source_wall_F_m2_s,incident_flux_source_wall_O_m2_s
2.6633165829145727e-07,ignition,-86.80557224329633,38.65720318805627,54.40578623859011,86042076809495.11,5.401956770326589,54.400462397026104,13560000.0,300.0,0.1813348746567537,62.5,58.309766761788126,0.93295626818861,0.0074222666494099965,0.3,95.71877313018909,0.005323841564006709,2000000.0,20.0,64.84963251003744,0.005031761405949987,210.27374183434526,12886.342470386613,-86.80557224329633,38.65720318805627,89.25840102695122,2.4528287836549025,7.9994387659101704,339.97644199827596,239188907686747.78,5.471664594334889,38.08032367791827,349.96644157668464,7.999229130510139,1.6555353273961603e+21,0.03820558382314794,0.5,0.001124367760132746,95.71877313018909,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,34993133183744.223,5.24313191180158,16.325462560671838,339.97644199827596,7.9994387659101704,1.7042268807156922e+21,0.04308676397130047,0.2,0.0028775517673250164,62.21720253462291,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,7.596108936442563e+16,5.92715264056185,7.707382083819186,19.16996399458097,32.99999909990281,89.25840102695122,0.037494937267449825,7.596108936442563e+16,5.92715264056185,7.707382083819186,1.0,1.0,9.973291554877582e-13,0.9999999999990027,0,0,3185952242336311.5,4536651962573324.0,924752968376025.6,498806216515038.7,0.04194189773992852,4.9057987567644314,4.9057987567644314,3611898994197298.5,26000319912690.17,9247529683751.035,-0.004078257722343852,35247849596441.2,1.0,3.2918900449839287e-13,0.9999999999996708,0,0,3185952242336311.5,4536651962573324.0,924752968376025.6,498806216515038.7,0.0,4.9057987567644314,4.9057987567644314,3611898994197298.5,8811965287223.338,8811965287223.338,1.0,4.2437742368707615e-11,0.9999999999575623,0,0,2.1697084311529396e+16,3.129723640630269e+16,6379710610883666.0,3159269126994045.5,0.0,4.905745466402535,4.905745466402535,2.4917525795419024e+16,1215810457313572.8,1215810457313572.8,6.218284418202572e-23,0.0,0.0,924752968376025.6,1762393057445247.5,498806216515038.7,924752968376025.6,1762393057445247.5,498806216515038.7,6379710610883666.0,1.2158104573651688e+16,3159269126994045.5
2.71356783919598e-07,ignition,-86.37136451928211,38.315541137989555,54.41418565123587,87826849383218.55,5.31944851295977,54.408831258635765,13560000.0,300.0,0.18136277086211922,62.5,58.3142517200104,0.9330280275201663,0.007577379644062028,0.3,95.16803690102664,0.005354392600104546,2000000.0,20.0,64.5252499778145,0.005071546455682784,208.17539423497252,12721.28977332417,-86.37136451928211,38.315541137989555,88.81192407671081,2.440559557428707,7.999428178854103,339.97599758922814,244201008213340.47,5.386104685606419,38.086181881045036,349.9658088046706,7.9992145983359775,1.655535313152865e+21,0.03902965161820777,0.5,0.0011040349880152768,95.16803690102664,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,35702129773177.92,5.167473409818226,16.328003770190833,339.97599758922814,7.999428178854103,1.704226852938719e+21,0.04386876193131901,0.2,0.0028282072499363157,61.85922398566732,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,7.693894237835731e+16,6.005614865901931,7.721585242399026,18.92616161463295,32.99999887905776,88.81192407671081,0.03701807964903505,7.693894237835731e+16,6.005614865901931,7.721585242399026,1.0,1.0,1.0425787116036204e-12,0.9999999999989574,0,0,3266844209117213.5,4644337302236057.0,946703602892223.8,515914112665604.1,0.04246021725970809,4.905798697762837,4.905798697762837,3697633699343833.0,26617482289809.137,9467036028912.367,-0.004078257722343852,36084518318721.5,1.0,3.4412454468579886e-13,0.9999999999996558,0,0,3266844209117213.5,4644337302236057.0,946703602892223.8,515914112665604.1,0.0,4.905798697762837,4.905798697762837,3697633699343833.0,9021132467793.824,9021132467793.824,1.0,4.4499153999695285e-11,0.9999999999555008,0,0,2.2267834611809908e+16,3.206202931422054e+16,6535609760000017.0,3277024817589402.5,0.0,4.905744145014628,4.905744145014628,2.5526419554220524e+16,1245520003366624.2,1245520003366624.2,6.500412556414493e-23,0.0,0.0,946703602892223.8,1804226493559385.8,515914112665604.1,946703602892223.8,1804226493559385.8,515914112665604.1,6535609760000017.0,1.2455200034220488e+16,3277024817589402.5
2.763819095477387e-07,ignition,-85.94871166264043,37.98634156579112,54.422559879369,89606919858183.77,5.2406770436962065,54.417175497343834,13560000.0,300.0,0.1813905849911461,62.5,58.31872313917709,0.9330995702268334,0.007732036373715215,0.3,94.63900633509903,0.005384382025165509,2000000.0,20.0,64.20949971289247,0.005110738317669404,206.1429926689969,12561.953269495332,-85.94871166264043,37.98634156579112,88.37732849490216,2.428616832261721,7.999417591874406,339.97555318310515,249198915931986.75,5.304551295172133,38.09202284814068,349.96517604710783,7.999200066537001,1.6555352989188044e+21,0.03984878461856004,0.5,0.0010846020486569307,94.63900633509903,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,36409587833582.766,5.0949517446667185,16.330537031228317,339.97555318310515,7.999417591874406,1.7042268251632818e+21,0.0446482585428912,0.2,0.0027808740809958416,61.51535411781437,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,7.791099714506213e+16,6.082969487784941,7.735149460666593,18.69075344114588,32.99999861453341,88.37732849490216,0.036557640421202194,7.791099714506213e+16,6.082969487784941,7.735149460666592,1.0,0.9999999999999999,1.0888907163449278e-12,0.9999999999989111,0,0,3348071375958724.5,4752218443674455.0,968694150259391.8,533241232803052.5,0.04297302689792258,4.905798638715772,4.905798638715772,3783524293415063.0,27235766802873.44,9686941502583.37,-0.004078257722343852,36922708305456.805,1.0,3.594107675464112e-13,0.9999999999996406,0,0,3348071375958724.5,4752218443674455.0,968694150259391.8,533241232803052.5,0.0,4.905798638715772,4.905798638715772,3783524293415063.0,9230679964478.082,9230679964478.082,1.0,4.661036114339535e-11,0.9999999999533896,0,0,2.284062569324516e+16,3.2827737881754244e+16,6691695643006214.0,3396279097503343.5,0.0,4.9057428241022825,4.9057428241022825,2.613604223874803e+16,1275265095214120.0,1275265095214120.0,6.789165000273843e-23,0.0,0.0,968694150259391.8,1846135992896280.0,533241232803052.5,968694150259391.8,1846135992896280.0,533241232803052.5,6691695643006214.0,1.2752650952735604e+16,3396279097503343.5
2.8140703517587937e-07,ignition,-85.53708181528572,37.66888212876069,54.43090978750595,91382421394942.48,5.165377029790292,54.42549595608315,13560000.0,300.0,0.18141831985361048,62.5,58.32318147405195,0.9331709035848312,0.007886252461051572,0.3,94.13023049851043,0.005413831422808602,2000000.0,20.0,63.9019843813156,0.0051493571807007775,204.17318039349507,12408.021562600528,-85.53708181528572,37.66888212876069,87.95406739494797,2.4169855796622532,7.999407004970951,339.97510877990146,254183131047625.56,5.2267067118104364,38.0978471692582,349.9645433039588,7.999185535112994,1.6555352846941117e+21,0.0406632861967323,0.5,0.0010660065447856892,94.13023049851043,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,37115518177381.45,5.025372961702713,16.33306261824775,339.97510877990146,7.999407004970951,1.7042267973893814e+21,0.045425427788018696,0.2,0.002735429670913143,61.18464982403178,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,7.887740970168363e+16,6.159245326754673,7.748106687852359,18.46328459104009,32.99999829977782,87.95406739494797,0.03611272986929334,7.887740970168363e+16,6.159245326754673,7.748106687852359,1.0,1.0,1.1362671017233223e-12,0.9999999999988637,0,0,3429633605532154.5,4860295863730189.0,990724707678091.8,550787157158148.8,0.043480555693995476,4.905798579628647,4.905798579628647,3869571156052097.0,27855176184677.117,9907247076769.66,-0.004078257722343852,37762423261446.77,1.0,3.750483107831765e-13,0.999999999999625,0,0,3429633605532154.5,4860295863730189.0,990724707678091.8,550787157158148.8,0.0,4.905798579628647,4.905798579628647,3869571156052097.0,9440608703476.03,9440608703476.03,1.0,4.8771424763534504e-11,0.9999999999512286,0,0,2.3415490004027016e+16,3.3594417710952988e+16,6847979593944502.0,3517031480963033.0,0.0,4.905741503765533,4.905741503765533,2.674643811700849e+16,1305047892848299.5,1305047892848299.5,7.084553796215416e-23,0.0,0.0,990724707678091.8,1888121740695913.8,550787157158148.8,990724707678091.8,1888121740695913.8,550787157158148.8,6847979593944502.0,1.3050478929119484e+16,3517031480963033.0
2.864321608040201e-07,ignition,-85.13597801818241,37.36249722052689,54.43923615523455,93153474049260.38,5.093308417269848,54.433793394148964,13560000.0,300.0,0.18144597798049655,62.5,58.32762713444042,0.9332420341510467,0.008040041978612286,0.3,93.64039183584927,0.0054427610855851145,2000000.0,20.0,63.60233272107857,0.005187422112011959,202.26283637813907,12259.206297750974,-85.13597801818241,37.36249722052689,87.54162977544891,2.4056517572664884,7.999396418143601,339.97466437961157,259154103890043.0,5.152302841123921,38.103655375904275,349.9639105751873,7.999171004063686,1.6555352704789027e+21,0.04147343452722847,0.5,0.0010481919348575139,93.64039183584927,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,37819930768999.51,4.958558945782681,16.335580779330275,339.97466437961157,7.999396418143601,1.7042267696170155e+21,0.046200430448823666,0.2,0.002691761291328188,60.866254693302025,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,7.983832781565037e+16,6.234469976951482,7.760486805711501,18.24333367929073,32.99999792758466,87.54162977544891,0.0356825237981494,7.983832781565037e+16,6.234469976951482,7.760486805711502,1.0,1.0,1.1847098028322262e-12,0.9999999999988153,0,0,3511530704783558.5,4968569947237910.0,1012795353594150.1,568551464733949.4,0.043983019194638096,4.905798520506372,4.905798520506372,3955774593643760.0,28475712640705.35,10127953535929.504,-0.004078257722343852,38603666176634.85,1.0,3.9103781310938585e-13,0.999999999999609,0,0,3511530704783558.5,4968569947237910.0,1012795353594150.1,568551464733949.4,0.0,4.905798520506372,4.905798520506372,3955774593643760.0,9650919432273.521,9650919432273.521,1.0,5.098240883221543e-11,0.9999999999490176,0,0,2.399245580199152e+16,3.4362117972180144e+16,7004471635825635.0,3639281101462642.0,0.0,4.905740184088817,4.905740184088817,2.7357646336354508e+16,1334870306402269.2,1334870306402269.2,7.386591009792945e-23,0.0,0.0,1012795353594150.1,1930183886455459.0,568551464733949.4,1012795353594150.1,1930183886455459.0,568551464733949.4,7004471635825635.0,1.334870306470324e+16,3639281101462642.0
2.914572864321608e-07,ignition,-84.74493531466696,37.06657270908311,54.447539676756236,94920184665313.52,5.024253756673676,54.44206848664886,13560000.0,300.0,0.18147356162216285,62.5,58.332060484913036,0.9333129677586086,0.008193417438599818,0.3,93.1682935363042,0.005471190107378827,2000000.0,20.0,63.310197378111944,0.0052249511337178044,200.4090546027746,12115.240049646796,-84.74493531466696,37.06657270908311,87.13953754165522,2.3946022269882636,7.999385831392231,339.9742199822303,264112234555423.1,5.081097977141571,38.1094479406542,349.963277860758,7.999156473388772,1.6555352562732808e+21,0.04227948971932558,0.5,0.001031106899613997,93.1682935363042,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,38522834701943.664,4.894345922307414,16.338091736102037,339.9742199822303,7.999385831392231,1.7042267418461838e+21,0.046973415057086396,0.2,0.0026497651265097164,60.55939079859773,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,8.079389215664278e+16,6.308669867117809,7.772317793724753,18.030509760151492,32.999997490066434,87.13953754165522,0.03526625754938981,8.079389215664278e+16,6.308669867117809,7.772317793724753,1.0,0.9999999999999999,1.234220759012859e-12,0.9999999999987658,0,0,3593762408612045.5,5077040968433228.0,1034906143908855.4,586533727996528.1,0.044480619916719415,4.905798461353386,4.905798461353386,4042134824524372.5,29097377742580.184,10349061439075.781,-0.004078257722343852,39446439181655.96,1.0,4.073799146404131e-13,0.9999999999995927,0,0,3593762408612045.5,5077040968433228.0,1034906143908855.4,586533727996528.1,0.0,4.905798461353386,4.905798461353386,4042134824524372.5,9861612683529.293,9861612683529.293,1.0,5.32433803058171e-11,0.9999999999467566,0,0,2.457154799342645e+16,3.5130882305387736e+16,7161180664344850.0,3763027016728416.0,0.0,4.905738865143089,4.905738865143089,2.796970164104289e+16,1364734031162655.5,1364734031162655.5,7.695288733037612e-23,0.0,0.0,1034906143908855.4,1972322536706662.2,586533727996528.1,1034906143908855.4,1972322536706662.2,586533727996528.1,7161180664344850.0,1.3647340312353184e+16,3763027016728416.0
2.9648241206030147e-07,ignition,-84.36351783317605,36.78053995351257,54.455821013072054,96682655085130.47,4.958013965175352,54.45032187655288,13560000.0,300.0,0.18150107292184292,62.5,58.336481872705995,0.9333837099632959,0.008346390757587294,0.3,92.71283124525108,0.005499136519182816,2000000.0,20.0,63.02525272688307,0.005261961336744205,198.60912406437407,11975.874296041691,-84.36351783317605,36.78053995351257,86.74734250576299,2.383824672586941,7.999375244716712,339.9737755877524,269057904068695.78,5.012871433192851,38.11522531358701,349.96264516063616,7.9991419430879125,1.6555352420773407e+21,0.0430816882751806,0.5,0.0010147044706512217,92.71283124525108,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,39224238757275.35,4.832582719641699,16.340595699485046,339.9737755877524,7.999375244716712,1.704226714076885e+21,0.04774451884104101,0.2,0.002609345303042866,60.2633403094132,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,8.174423514687538e+16,6.381870395185546,7.78362589554648,17.824449398257094,32.999996978629284,86.74734250576299,0.034863220272724336,8.174423514687538e+16,6.381870395185546,7.78362589554648,1.0,1.0,1.284801910017939e-12,0.9999999999987152,0,0,3676328433882743.5,5185709170323499.0,1057057128157919.4,604733519875083.6,0.04497354984455156,4.905798402173755,4.905798402173755,4128652042165579.5,29720172677547.348,10570571281565.613,-0.004224569333025814,40290743959112.95,1.0,4.2407525566084105e-13,0.9999999999995759,0,0,3676328433882743.5,5185709170323499.0,1057057128157919.4,604733519875083.6,0.0,4.905798402173755,4.905798402173755,4128652042165579.5,10072688929244.432,10072688929244.432,1.0,5.555440728053601e-11,0.9999999999444456,0,0,2.5152789706870656e+16,3.5900751699572424e+16,7318115034827886.0,3888268076954004.0,0.0,4.905737546993448,4.905737546993448,2.8582636664744536e+16,1394640659431398.2,1394640659431398.2,8.010659060951916e-23,0.0,0.0,1057057128157919.4,2014537785849740.8,604733519875083.6,1057057128157919.4,2014537785849740.8,604733519875083.6,7318115034827886.0,1.3946406595088766e+16,3888268076954004.0
3.015075376884422e-07,ignition,-83.99124192122608,36.50374155524139,54.464080599879566,98441058514199.73,4.89440266933241,54.45855397494497,13560000.0,300.0,0.18152851324981656,62.5,58.340891520734075,0.9334542643317452,0.008498969554320878,0.3,92.27305759739316,0.005526624934601687,2000000.0,20.0,62.74713744628068,0.005298477274976439,196.86016288512195,11840.84862385373,-83.99124192122608,36.50374155524139,86.36454734892246,2.3733054276963825,7.99936465811647,339.9733311961732,273991354659434.3,4.9474322034974865,38.12098778246148,349.9620124747899,7.999127413160627,1.6555352278911334e+21,0.043880265555253345,0.5,0.0009989428990982688,92.27305759739316,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,39924293132454.86,4.773092787028895,16.343092817418093,339.9733311961732,7.99936465811647,1.7042266863090207e+21,0.04851265285703325,0.2,0.002570398675472471,59.97748743830556,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,8.268945635103182e+16,6.454111754180368,7.794438444514158,17.6247719990754,32.999996383812594,86.36454734892246,0.03447266755583783,8.268945635103182e+16,6.454111754180368,7.7944384445141575,1.0,1.0,1.3364551311326088e-12,0.9999999999986635,0,0,3759207186897866.0,5294558381554650.0,1079245009968861.4,623138825280938.6,0.04546174751638644,4.905798342961447,4.905798342961447,4215313371585788.5,30344004702699.02,10792450099674.191,-0.004571080391384084,41136454802373.2,1.0,4.4112445517392743e-13,0.9999999999995589,0,0,3759207186897866.0,5294558381554650.0,1079245009968861.4,623138825280938.6,0.0,4.905798342961447,4.905798342961447,4215313371585788.5,10284116758235.795,10284116758235.795,1.0,5.7915566149270705e-11,0.9999999999420844,0,0,2.573619351517596e+16,3.667175044744995e+16,7475279699239895.0,4015002466205798.0,0.0,4.905736229666273,4.905736229666273,2.9196470748210056e+16,1424591134890520.8,1424591134890520.8,8.332713683629654e-23,0.0,0.0,1079245009968861.4,2056823351648066.2,623138825280938.6,1079245009968861.4,2056823351648066.2,623138825280938.6,7475279699239895.0,1.4245911349730266e+16,4015002466205798.0
3.065326633165829e-07,ignition,-83.62763791296055,36.23554417323393,54.47231892334077,100195600340053.03,4.8332437915655415,54.466765243036775,13560000.0,300.0,0.18155588414345591,62.5,58.345289678686136,0.9335246348589782,0.008651162376637798,0.3,91.84806916210059,0.00555368030400057,2000000.0,20.0,62.47550066414984,0.005334524213421127,195.15940916180932,11709.915137472728,-83.62763791296055,36.23554417323393,85.99066913412528,2.3630312211647295,7.999354071590804,339.9728868074878,278912858719193.03,4.884601168613933,38.12673567012574,349.96137980318684,7.999112883606465,1.6555352137147189e+21,0.04467543076751628,0.5,0.0009837833182870096,91.84806916210059,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,40623180880339.71,4.715706361470476,16.345583253215032,339.9728868074878,7.999354071590804,1.7042266585424656e+21,0.049276481125794545,0.2,0.0025328273203119606,59.70124495536538,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,8.362964752830373e+16,6.525436123905003,7.8047814709453505,17.431115162512867,32.9999956952829,85.99066913412528,0.034093890573258165,8.362964752830373e+16,6.525436123905003,7.804781470945351,1.0,1.0,1.3891821122088205e-12,0.9999999999986108,0,0,3842371090806735.0,5403567530315896.0,1101465494058595.6,641734548608030.2,0.045945082926558044,4.905798283707686,4.905798283707686,4302102036257300.5,30968753309110.54,11014654940570.652,-0.004938879808580135,41983408249681.19,1.0,4.58528071005356e-13,0.9999999999995415,0,0,3842371090806735.0,5403567530315896.0,1101465494058595.6,641734548608030.2,0.0,4.905798283707686,4.905798283707686,4302102036257300.5,10495855240695.734,10495855240695.734,1.0,6.032693143103589e-11,0.999999999939673,0,0,2.6321774015298376e+16,3.744390617461991e+16,7632680288918801.0,4143228418516065.0,0.0,4.90573491319705,4.90573491319705,2.981122588570111e+16,1454586530698600.2,1454586530698600.2,8.661463142879774e-23,0.0,0.0,1101465494058595.6,2099171048140109.5,641734548608030.2,1101465494058595.6,2099171048140109.5,641734548608030.2,7632680288918801.0,1.454586530786351e+16,4143228418516065.0
3.1155778894472363e-07,ignition,-83.27233565870263,35.97549183932461,54.48053661365626,101946405097956.06,4.774384253083278,54.474956294802325,13560000.0,300.0,0.1815831876493411,62.5,58.34967667798293,0.9335948268477269,0.008802980603730238,0.3,91.4370031201579,0.005580318853943623,2000000.0,20.0,62.21006585365132,0.005370118190559473,193.50461467578168,11582.871035771552,-83.27233565870263,35.97549183932461,85.62532725252986,2.3529915938272272,7.999343485139417,339.97244242169154,283822780341120.44,4.824210087608486,38.13246940636162,349.9607471457953,7.999098354424598,1.6555351995480762e+21,0.045467246183708,0.5,0.0009691893857850476,91.4370031201579,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,41320946683567.94,4.660304042578447,16.34806720729464,339.97244242169154,7.999343485139417,1.7042266307771797e+21,0.05003583206706769,0.2,0.0024965551389920264,59.434052028102634,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,8.456494117573064e+16,6.595868827931744,7.814676693860121,17.243181903841098,32.99999490198446,85.62532725252986,0.033726308446777556,8.456494117573064e+16,6.595868827931744,7.814676693860121,1.0,1.0,1.4429843925159294e-12,0.999999999998557,0,0,3925811294953053.5,5512729379224106.0,1123717105157673.4,660516126044294.1,0.04642362710091644,4.905798224412178,4.905798224412178,4389012274066432.5,31594377017966.64,11237171051560.52,-0.005328848316253027,42831548069527.16,1.0,4.762866112742181e-13,0.9999999999995237,0,0,3925811294953053.5,5512729379224106.0,1123717105157673.4,660516126044294.1,0.0,4.905798224412178,4.905798224412178,4389012274066432.5,10707890318750.33,10707890318750.33,1.0,6.278857836478274e-11,0.9999999999372114,0,0,2.6909527705924548e+16,3.821723146958607e+16,7790319370037925.0,4272934976414329.5,0.0,4.905733597594475,4.905733597594475,3.0426912099548148e+16,1484627335854012.2,1484627335854012.2,8.996917040115121e-23,0.0,0.0,1123717105157673.4,2141578063751086.2,660516126044294.1,1123717105157673.4,2141578063751086.2,660516126044294.1,7790319370037925.0,1.4846273359472296e+16,4272934976414329.5
3.165829145728643e-07,ignition,-82.92501616290409,35.723213581203325,54.48873575909274,103693771612184.78,4.71766573575434,54.48312920624351,13560000.0,300.0,0.18161043068747837,62.5,58.35405363289014,0.9336648581262423,0.008954462712471772,0.3,91.03884153548512,0.0056065528492287835,2000000.0,20.0,61.950594703539224,0.005405271067877572,191.89380920610913,11459.538307143086,-82.92501616290409,35.723213581203325,85.26819369486404,2.343177531959961,7.999332898762196,339.97199803878,288722360287847.6,4.766072641961728,38.13819044437046,349.96011450258544,7.99908382561125,1.6555351853905645e+21,0.046254710394398595,0.5,0.0009551229642810111,91.03884153548512,bohm,0.18,1.0,0.05555555555555556,0.0,0,0,0,0,42017575386963.84,4.606790258165776,16.350545314722282,339.97199803878,7.999332898762196,1.704226603013162e+21,0.050791016505349895,0.2,0.0024615173088965983,59.175246998065326,bohm,0.4814,1.0,0.06231823847112588,0.0,0,0,0,0,8.549548304146229e+16,6.665427781897186,7.824143499923176,17.060711283305338,32.99999399210214,85.26819369486404,0.03336941079928593,8.549548304146229e+16,6.665427781897186,7.824143499923176,1.0,1.0,1.49786346164451e-12,0.9999999999985021,0,0,4009527408560385.5,5622043052446215.0,1145999664736815.0,679483685587800.6,0.046897535003292586,4.905798165078301,4.905798165078301,4476043387709400.0,32220870809641.934,11459996647350.984,-0.0057418856986294455,43680867456992.914,1.0,4.944005677129581e-13,0.9999999999995056,0,0,4009527408560385.5,5622043052446215.0,1145999664736815.0,679483685587800.6,0.0,4.905798165078301,4.905798165078301,4476043387709400.0,10920220291173.453,10920220291173.453,1.0,6.53005801110428e-11,0.9999999999346995,0,0,2.7499312644642056e+16,3.899163108556038e+16,7948177527589973.0,4404036614261616.0,0.0,4.905732282678811,4.905732282678811,3.1043453557970412e+16,1514709850180135.5,1514709850180135.5,9.339084658757926e-23,0.0,0.0,1145999664736815.0,2184044058235770.0,679483685587800.6,1145999664736815.0,2184044058235770.0,679483685587800.6,7948177527589973.0,1.5147098502790468e+16,4404036614261616.0
